location,site,habitat,year,ttm,plot.code,teabag.pair,tea.type,length,code,initial.weight,final.weight,soil.moisture.1,soil.moisture.2,soil.moisture.m,moss.thickness,litter.thickness,shrubs,soil.depth,burial.date,recovery.date,days.buried,ph.1,ph.2,ph.m,comments
Svalbard,Endalen,Cassiope,2016,warming,CL18,b,G,F,CL18.bGF,1.936,0.9438,,,55.9,2,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL18,a,R,F,CL18.aRF,2.208,1.8109,,,73.1,0,,,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL18,b,R,F,CL18.bRF,2.190,1.6878,,,55.9,2,,CASTET SD,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL18,a,R,3,CL18.aR3,2.189,1.8131,,,68.2,1,,CASTET,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL18,b,R,3,CL18.bR3,2.118,1.7304,,,71,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,a,G,3,CL19.aG3,1.914,1.0492,,,54.3,2,,CASTET ,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,b,G,3,CL19.bG3,1.979,1.0605,,,42.4,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,a,G,F,CL19.aGF,1.927,0.9397,,,57.9,4,,CASTET ,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,b,G,F,CL19.bGF,2.062,1.0145,,,40,2,,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,a,R,F,CL19.aRF,2.220,1.7683,,,57.9,4,,CASTET ,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,b,R,F,CL19.bRF,2.209,1.8261,,,40,2,,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,a,R,3,CL19.aR3,2.120,1.7628,,,54.3,2,,CASTET ,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,exclosure,CL19,b,R,3,CL19.bR3,2.196,1.8546,,,42.4,0,,CRUST,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,a,G,3,CL2.aG3,2.093,1.1157,,,42,3,,CASTET,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,b,G,3,CL2.bG3,2.029,1.1818,,,32.7,0,,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,a,R,3,CL2.aR3,2.075,1.7466,,,42,4,,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,b,R,3,CL2.bR3,2.131,1.8037,,,32.7,0,,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,a,G,F,CL2.aGF,2.015,0.9802,,,31,2,,CASTET,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,b,G,F,CL2.bGF,2.072,1.1125,,,44.6,0,,CASTET,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,a,R,F,CL2.aRF,2.115,1.6146,,,31,3,,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL2,b,R,F,CL2.bRF,2.112,1.7884,,,44.6,0,,CASTET,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,a,G,3,CL20.aG3,1.991,1.0971,,,45,2,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,b,G,3,CL20.bG3,1.941,1.0424,,,27,3,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,a,G,F,CL20.aGF,1.955,0.9977,,,40.4,2,,CASTET SD,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,b,G,F,CL20.bGF,1.977,0.9718,,,43.5,0,1,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,a,R,F,CL20.aRF,2.220,1.7613,,,40.4,3,,CASTET SD,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,b,R,F,CL20.bRF,2.229,1.7236,,,43.5,0,1,CASTET,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,a,R,3,CL20.aR3,2.196,1.7491,,,45,2,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL20,b,R,3,CL20.bR3,2.184,1.7304,,,27,3,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,a,G,3,CL3.aG3,2.019,1.0506,,,72.4,0,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,b,G,3,CL3.bG3,2.078,1.1402,,,59.9,2,,CASTET,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,a,R,3,CL3.aR3,2.115,1.7972,,,72.4,0,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,b,R,3,CL3.bR3,2.221,1.6948,,,59.9,2,,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,a,G,F,CL3.aGF,2.085,0.9626,,,59,0,,CRUST,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,b,G,F,CL3.bGF,1.908,1.0177,,,80,0,,CRUST,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,a,R,F,CL3.aRF,2.101,1.6533,,,59,0,,CRUST,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL3,b,R,F,CL3.bRF,2.216,1.6637,,,80,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,a,G,3,CL4.aG3,2.008,1.1829,,,52.4,3,,CASTET SD,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,b,G,3,CL4.bG3,1.971,1.1812,,,48.4,1,,CASTETSD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,a,R,3,CL4.aR3,2.160,1.7912,,,52.4,2,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,b,R,3,CL4.bR3,2.214,1.7989,,,48.4,1,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,a,G,F,CL4.aGF,1.993,1.001,,,33,0,,CASTET SD,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,b,G,F,CL4.bGF,2.047,1.0405,,,62.1,1,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,a,R,F,CL4.aRF,2.253,1.6666,,,33,0,,CASTETSD,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL4,b,R,F,CL4.bRF,2.250,2.0975,,,62.1,0,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,a,G,3,CL5.aG3,2.084,1.0711,,,42.3,2,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,b,G,3,CL5.bG3,1.915,1.069,,,31.5,0,,CASTET SD,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,a,R,3,CL5.aR3,2.201,1.7554,,,42.3,2,,CASTET SD,3,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,b,R,3,CL5.bR3,2.169,1.6937,,,31.5,0,,CASTET SD,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,a,G,F,CL5.aGF,2.111,1.1132,,,32.1,2,,,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,b,G,F,CL5.bGF,2.059,1.1229,,,33.3,0,2,CASTET SD,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,a,R,F,CL5.aRF,2.137,1.6744,,,32.1,2,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL5,b,R,F,CL5.bRF,2.231,1.7274,,,33.3,0,2,CASTETSD,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,a,G,3,CL6.aG3,1.976,NA,,,54.5,4,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,b,G,3,CL6.bG3,2.051,1.1581,,,42.1,3,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,a,R,3,CL6.aR3,2.201,1.7076,,,54.5,4,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,b,R,3,CL6.bR3,2.202,1.7239,,,42.1,3,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,a,G,F,CL6.aGF,1.963,0.9885,,,42.4,1,,,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,b,G,F,CL6.bGF,2.067,1.1136,,,36.2,1,,,4,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,a,R,F,CL6.aRF,2.208,1.7578,,,42.4,1,,,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL6,b,R,F,CL6.bRF,2.179,1.7033,,,36.2,4,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,a,G,3,CL7.aG3,2.019,1.0608,,,35.4,3,,,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,b,G,3,CL7.bG3,2.056,1.063,,,45.1,6,,CASTET SD,3,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,a,R,3,CL7.aR3,2.229,1.7989,,,35.4,3,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,b,R,3,CL7.bR3,2.266,1.7509,,,45.1,6,,CASTET SD,3,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,a,G,F,CL7.aGF,2.003,1.0275,,,58.1,1,,,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,b,G,F,CL7.bGF,2.022,0.9302,,,31.6,7,,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,a,R,F,CL7.aRF,2.204,1.766,,,58.1,1,,,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL7,b,R,F,CL7.bRF,2.196,1.6856,,,31.6,7,,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,a,G,3,CL8.aG3,2.125,1.1867,,,46.5,3,,CASTET,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,b,G,3,CL8.bG3,2.126,1.2429,,,50.9,3,,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,a,R,3,CL8.aR3,2.238,1.7542,,,46.5,2,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,b,R,3,CL8.bR3,2.121,1.606,,,50.9,0,4,CASTET,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,a,G,F,CL8.aGF,2.120,1.048,,,34.7,2,,,6,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,b,G,F,CL8.bGF,2.100,1.0919,,,43.1,1,,,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,a,R,F,CL8.aRF,2.209,1.6722,,,34.7,5,,,4,,,,,,,
Svalbard,Endalen,Cassiope,2016,warming,CL8,b,R,F,CL8.bRF,2.169,NA,,,43.1,1,,,7,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,a,G,3,CL9.aG3,2.017,1.0676,,,51.4,0,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,b,G,3,CL9.bG3,2.104,1.0569,,,36.2,0,3,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,a,R,3,CL9.aR3,2.179,1.6838,,,51.4,0,,,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,b,R,3,CL9.bR3,2.211,1.6822,,,36.2,0,4,CASTET SD,5,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,a,G,F,CL9.aGF,2.132,1.0421,,,31.5,0,4,CASTET,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,b,G,F,CL9.bGF,2.004,1.0385,,,41.9,1,,CASTET SD,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,a,R,F,CL9.aRF,2.212,1.6491,,,31.5,0,4,CASTET ,8,,,,,,,
Svalbard,Endalen,Cassiope,2016,control,CL9,b,R,F,CL9.bRF,2.132,1.6959,,,41.9,1,,CASTET SD,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,a,G,3,DL1.aG3,2.036,1.2057,,,40.5,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,b,G,3,DL1.bG3,2.087,1.0112,,,59.2,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,a,R,3,DL1.aR3,2.106,1.6837,,,40.5,1,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,b,R,3,DL1.bR3,2.043,1.6648,,,59.2,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,a,G,F,DL1.aGF,2.126,1.047,,,48.8,1,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,b,G,F,DL1.bGF,2.018,0.95,,,36.6,1,,SALPOL ,7,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,a,R,F,DL1.aRF,2.156,1.8519,,,48.8,0,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL1,b,R,F,DL1.bRF,2.080,1.6051,,,36.6,1,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,a,G,3,DL10.aG3,2.170,1.1335,,,32.7,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,b,G,3,DL10.bG3,1.991,1.0928,,,45.7,0,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,a,R,3,DL10.aR3,2.179,1.6153,,,32.7,0,,CRUST,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,b,R,3,DL10.bR3,2.231,1.7688,,,45.7,1,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,a,G,F,DL10.aGF,2.132,1.0303,,,45.9,3,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,b,G,F,DL10.bGF,2.035,0.9401,,,40.8,2,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,a,R,F,DL10.aRF,2.227,1.7654,,,45.9,3,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL10,b,R,F,DL10.bRF,2.251,1.7483,,,40.8,2,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,a,G,3,DL11.aG3,2.109,1.1234,,,37.9,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,b,G,3,DL11.bG3,2.032,1.1551,,,49.7,3,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,a,R,3,DL11.aR3,2.137,1.7315,,,37.9,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,b,R,3,DL11.bR3,2.223,1.8429,,,49.7,3,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,a,G,F,DL11.aGF,2.078,1.0043,,,52.6,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,b,G,F,DL11.bGF,2.039,0.9472,,,45.3,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,a,R,F,DL11.aRF,2.201,NA,,,52.6,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL11,b,R,F,DL11.bRF,2.190,NA,,,45.8,2,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,a,G,3,DL12.aG3,2.116,1.0833,,,42.1,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,b,G,3,DL12.bG3,2.183,1.2742,,,47.3,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,a,R,3,DL12.aR3,2.125,1.5478,,,42.1,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,b,R,3,DL12.bR3,2.192,1.8675,,,47.3,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,a,G,F,DL12.aGF,2.136,1.0844,,,42.6,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,b,G,F,DL12.bGF,2.055,1.0259,,,38.5,1,,CRUST,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,a,R,F,DL12.aRF,2.165,1.8598,,,42.6,0,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL12,b,R,F,DL12.bRF,2.081,1.7204,,,38.5,3,,CRUST,7,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,a,G,3,DL13.aG3,2.073,1.0648,,,42.8,0,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,b,G,3,DL13.bG3,2.009,1.177,,,48.8,3,,,8,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,a,R,3,DL13.aR3,2.211,1.7704,,,42.8,0,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,b,R,3,DL13.bR3,2.126,1.7633,,,48.8,3,,,8,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,a,G,F,DL13.aGF,1.985,1.0129,,,36.1,2,,DRYOCT,7,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,b,G,F,DL13.bGF,2.067,1.0105,,,47.7,0,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,a,R,F,DL13.aRF,2.114,1.8077,,,30.1,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL13,b,R,F,DL13.bRF,2.206,1.8678,,,47.7,2,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,a,G,3,DL14.aG3,2.048,1.1399,,,35.9,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,b,G,3,DL14.bG3,2.195,1.0745,,,42.6,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,a,R,3,DL14.aR3,2.148,1.7245,,,35.9,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,b,R,3,DL14.bR3,2.223,1.7714,,,42.6,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,a,G,F,DL14.aGF,2.042,1.1077,,,28.2,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,b,G,F,DL14.bGF,2.037,0.9494,,,32.8,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,a,R,F,DL14.aRF,2.167,1.7046,,,28.2,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL14,b,R,F,DL14.bRF,2.236,1.8302,,,32.8,2,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,a,G,3,DL15.aG3,2.122,1.0776,,,35,0,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,b,G,3,DL15.bG3,2.131,1.1037,,,31.4,2,,,3,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,a,R,3,DL15.aR3,2.171,1.6778,,,35,0,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,b,R,3,DL15.bR3,2.110,1.6896,,,31.4,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,a,G,F,DL15.aGF,2.082,1.0409,,,31.3,2,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,b,G,F,DL15.bGF,2.007,0.9801,,,38.7,2,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,a,R,F,DL15.aRF,2.141,1.6492,,,31.3,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL15,b,R,F,DL15.bRF,2.165,1.7065,,,38.7,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,a,G,3,DL16.aG3,2.139,1.0605,,,40.2,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,b,G,3,DL16.bG3,2.124,0.9733,,,37.8,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,a,R,3,DL16.aR3,2.218,NA,,,40.2,0,,CRUST,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,b,R,3,DL16.bR3,2.224,1.6859,,,37.8,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,a,G,F,DL16.aGF,2.022,1.0568,,,43,1,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,b,G,F,DL16.bGF,1.971,0.9725,,,27,1,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,a,R,F,DL16.aRF,2.229,1.6944,,,43,2,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL16,b,R,F,DL16.bRF,2.231,1.8303,,,27,1,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,a,G,3,DL17.aG3,2.074,1.0896,,,30.7,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,b,G,3,DL17.bG3,1.957,1.0376,,,32.6,4,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,a,R,3,DL17.aR3,2.124,1.6403,,,30.7,2,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,b,R,3,DL17.bR3,2.185,1.6952,,,32.6,5,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,a,G,F,DL17.aGF,2.048,0.9838,,,27.3,1,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,b,G,F,DL17.bGF,2.154,1.0658,,,37.8,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,a,R,F,DL17.aRF,2.195,1.68,,,27.3,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL17,b,R,F,DL17.bRF,2.201,1.7755,,,37.8,3,,,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,a,G,3,DL18.aG3,1.986,1.0656,,,32.7,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,b,G,3,DL18.bG3,2.039,NA,,,40.1,3,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,a,R,3,DL18.aR3,2.183,1.7757,,,32.7,0,,CRUST,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,b,R,3,DL18.bR3,2.191,1.7024,,,40.1,3,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,a,G,F,DL18.aGF,1.964,1.0426,,,34.1,1,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,b,G,F,DL18.bGF,1.929,0.9243,,,35.3,1,,SALPOL,8,,very gravelly,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,a,R,F,DL18.aRF,2.195,1.6819,,,34.1,2,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL18,b,R,F,DL18.bRF,2.239,1.7328,,,35.3,1,,SALPOL,8,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,a,G,3,DL19.aG3,2.133,1.1064,,,58.7,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,b,G,3,DL19.bG3,2.042,1.1173,,,52.5,2,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,a,R,3,DL19.aR3,2.203,1.7705,,,58.7,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,b,R,3,DL19.bR3,2.166,1.7292,,,52.5,2,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,a,G,F,DL19.aGF,2.060,1.0399,,,30.7,1,,,3,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,b,G,F,DL19.bGF,2.086,1.1061,,,40.5,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,a,R,F,DL19.aRF,2.212,1.7071,,,36.7,1,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,exclosure,DL19,b,R,F,DL19.bRF,2.202,1.7222,,,40.5,3,,,8,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,a,G,3,DL2.aG3,2.089,1.1019,,,44.7,2,,DRYOCT,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,b,G,3,DL2.bG3,1.966,0.9663,,,45.3,2,,SALPOL,6,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,a,R,3,DL2.aR3,2.193,1.7891,,,44.7,1,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,b,R,3,DL2.bR3,2.159,1.7855,,,45.3,2,,SALPOL,8,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,a,G,F,DL2.aGF,2.053,0.9328,,,55.4,0,,SALPOL ,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,b,G,F,DL2.bGF,2.078,0.9771,,,34.3,0,,,4,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,a,R,F,DL2.aRF,2.173,1.752,,,55.4,0,,SALPOL,5,,,,,,,
Svalbard,Endalen,Dryas,2016,control,DL2,b,R,F,DL2.bRF,2.164,NA,,,34.3,0,,BISVIV,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,a,G,3,DL20.aG3,2.018,1.0788,,,36.6,1,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,b,G,3,DL20.bG3,2.133,1.1331,,,35.6,2,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,a,R,3,DL20.aR3,2.174,1.7725,,,36.6,1,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,b,R,3,DL20.bR3,2.209,1.8927,,,35.6,2,,DRYOCT,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,a,G,F,DL20.aGF,2.053,1.0521,,,34.4,2,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,b,G,F,DL20.bGF,2.041,0.9974,,,50.2,1,,,7,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,a,R,F,DL20.aRF,2.189,1.7073,,,34.4,4,,,6,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL20,b,R,F,DL20.bRF,2.166,1.7757,,,50.2,3,,,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,a,G,3,DL3.aG3,2.115,1.2913,,,31.4,3,,DRYOCT,8,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,b,G,3,DL3.bG3,2.019,1.1816,,,47,0,4,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,a,R,3,DL3.aR3,2.113,1.6973,,,31.4,2,,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,b,R,3,DL3.bR3,2.122,1.7505,,,47,0,2,DRYOCT,5,,,,,,,
Svalbard,Endalen,Dryas,2016,warming,DL3,a,G,F,DL3.aGF,2.060,1.0622,,,45.2,2,,BISVIV,4,,,,,,,
